CVE;advisory name;advisory URL;exploit type (local/remote)
CVE-2017-9675;D Link DIR605L 2.08 Denial Of Service;https://packetstormsecurity.com/files/145011/D-Link-DIR605L-2.08-Denial-Of-Service.html;DoS
CVE-2017-9730;nuevoMailer 6.0 SQL Injection;https://packetstormsecurity.com/files/142979/nuevoMailer-6.0-SQL-Injection.html;remote
CVE-2017-9732;knc Kerberized NetCat Denial Of Service;https://packetstormsecurity.com/files/150534/knc-Kerberized-NetCat-Denial-Of-Service.html;DoS
CVE-2017-9742;GNU binutils print_insn_score16 Buffer Overflow;https://packetstormsecurity.com/files/143051/GNU-binutils-print_insn_score16-Buffer-Overflow.html;unknown
CVE-2017-9746;GNU binutils disassemble_bytes Heap Overflow;https://packetstormsecurity.com/files/143047/GNU-binutils-disassemble_bytes-Heap-Overflow.html;unknown
CVE-2017-9747;GNU binutils bfd_get_string Stack Buffer Overflow;https://packetstormsecurity.com/files/143048/GNU-binutils-bfd_get_string-Stack-Buffer-Overflow.html;unknown
CVE-2017-9748;GNU binutils ieee_object_p Stack Buffer Overflow;https://packetstormsecurity.com/files/143050/GNU-binutils-ieee_object_p-Stack-Buffer-Overflow.html;unknown
CVE-2017-9749;GNU binutils decode_pseudodbg_assert_0 Buffer Overflow;https://packetstormsecurity.com/files/143049/GNU-binutils-decode_pseudodbg_assert_0-Buffer-Overflow.html;unknown
CVE-2017-9750;GNU binutils rx_decode_opcode Buffer Overflow;https://packetstormsecurity.com/files/143046/GNU-binutils-rx_decode_opcode-Buffer-Overflow.html;unknown
CVE-2017-9756;GNU binutils aarch64_ext_ldst_reglist Buffer Overflow;https://packetstormsecurity.com/files/143045/GNU-binutils-aarch64_ext_ldst_reglist-Buffer-Overflow.html;unknown
CVE-2017-9767;Quali CloudShell 7.1.0.6508 Patch 6 Cross Site Scripting;https://packetstormsecurity.com/files/143746/Quali-CloudShell-7.1.0.6508-Patch-6-Cross-Site-Scripting.html;unknown
CVE-2017-9791;Apache Struts 2.3.x Showcase Remote Code Execution;https://packetstormsecurity.com/files/143375/Apache-Struts-2.3.x-Showcase-Remote-Code-Execution.html;remote
CVE-2017-9805;Apache Struts 2.5.12 XStream Remote Code Execution;https://packetstormsecurity.com/files/144050/Apache-Struts-2.5.12-XStream-Remote-Code-Execution.html;remote
CVE-2017-9807;e2openplugin OpenWebif 1.2.4 Code Execution;https://packetstormsecurity.com/files/144493/e2openplugin-OpenWebif-1.2.4-Code-Execution.html;unknown
CVE-2017-9810;Kaspersky Anti Virus File Server 8.0.3.297 XSS CSRF Code Execution;https://packetstormsecurity.com/files/143190/Kaspersky-Anti-Virus-File-Server-8.0.3.297-XSS-CSRF-Code-Execution.html;remote
CVE-2017-9811;Kaspersky Anti Virus File Server 8.0.3.297 XSS CSRF Code Execution;https://packetstormsecurity.com/files/143190/Kaspersky-Anti-Virus-File-Server-8.0.3.297-XSS-CSRF-Code-Execution.html;remote
CVE-2017-9812;Kaspersky Anti Virus File Server 8.0.3.297 XSS CSRF Code Execution;https://packetstormsecurity.com/files/143190/Kaspersky-Anti-Virus-File-Server-8.0.3.297-XSS-CSRF-Code-Execution.html;remote
CVE-2017-9813;Kaspersky Anti Virus File Server 8.0.3.297 XSS CSRF Code Execution;https://packetstormsecurity.com/files/143190/Kaspersky-Anti-Virus-File-Server-8.0.3.297-XSS-CSRF-Code-Execution.html;remote
CVE-2017-9833;BOA Web Server 0.94.14rc21 Arbitrary File Access;https://packetstormsecurity.com/files/143237/BOA-Web-Server-0.94.14rc21-Arbitrary-File-Access.html;unknown
CVE-2017-9872;LAME 3.99.5 III_dequantize_sample Buffer Overflow;https://packetstormsecurity.com/files/143149/LAME-3.99.5-III_dequantize_sample-Buffer-Overflow.html;unknown
CVE-2017-9936;LibTIFF 4.0.8 tif_jbig.c Denial Of Service;https://packetstormsecurity.com/files/143266/LibTIFF-4.0.8-tif_jbig.c-Denial-Of-Service.html;DoS
CVE-2017-9947;Siemens APOGEE PXC TALON TC Authentication Bypass;https://packetstormsecurity.com/files/169544/Siemens-APOGEE-PXC-TALON-TC-Authentication-Bypass.html;unknown
CVE-2017-9978;OSNEXUS QuantaStor 4 Information Disclosure;https://packetstormsecurity.com/files/143780/OSNEXUS-QuantaStor-4-Information-Disclosure.html;unknown
CVE-2017-9979;OSNEXUS QuantaStor 4 Information Disclosure;https://packetstormsecurity.com/files/143780/OSNEXUS-QuantaStor-4-Information-Disclosure.html;unknown
CVE-2018-0101;Cisco ASA Crash Proof Of Concept;https://packetstormsecurity.com/files/146296/Cisco-ASA-Crash-Proof-Of-Concept.html;DoS
CVE-2018-0114;Cisco node jos Resign Tokens Proof Of Concept;https://packetstormsecurity.com/files/146864/Cisco-node-jos-Resign-Tokens-Proof-Of-Concept.html;unknown
CVE-2018-0296;Cisco Adaptive Security Appliance Path Traversal;https://packetstormsecurity.com/files/148365/Cisco-Adaptive-Security-Appliance-Path-Traversal.html;unknown
CVE-2018-0437;Cisco Umbrella Roaming Client 2.0.168 Privilege Escalation;https://packetstormsecurity.com/files/149253/Cisco-Umbrella-Roaming-Client-2.0.168-Privilege-Escalation.html;unknown
CVE-2018-0438;Cisco Umbrella Roaming Client 2.0.168 Privilege Escalation;https://packetstormsecurity.com/files/149253/Cisco-Umbrella-Roaming-Client-2.0.168-Privilege-Escalation.html;unknown
CVE-2018-0461;Cisco VoIP Script Insertion Weak Passwords Undocumented Functionality;https://packetstormsecurity.com/files/151074/Cisco-VoIP-Script-Insertion-Weak-Passwords-Undocumented-Functionality.html;unknown
CVE-2018-0486;Shibboleth 2 XML Injection;https://packetstormsecurity.com/files/145919/Shibboleth-2-XML-Injection.html;unknown
CVE-2018-0491;Tor Browser 0.3.2.x Use After Free;https://packetstormsecurity.com/files/148454/Tor-Browser-0.3.2.x-Use-After-Free.html;DoS
CVE-2018-0494;GNU Wget 1.19.4 Cookie Injection;https://packetstormsecurity.com/files/147517/GNU-Wget-1.19.4-Cookie-Injection.html;unknown
CVE-2018-0624;Microsoft COM For Windows Improper Serialized Object Handling;https://packetstormsecurity.com/files/148230/Microsoft-COM-For-Windows-Improper-Serialized-Object-Handling.html;remote
CVE-2018-0706;QNAP Qcenter Virtual Appliance 1.6.x Information Disclosure Command Injection;https://packetstormsecurity.com/files/148515/QNAP-Qcenter-Virtual-Appliance-1.6.x-Information-Disclosure-Command-Injection.html;unknown
CVE-2018-0707;QNAP Qcenter Virtual Appliance 1.6.x Information Disclosure Command Injection;https://packetstormsecurity.com/files/148515/QNAP-Qcenter-Virtual-Appliance-1.6.x-Information-Disclosure-Command-Injection.html;unknown
CVE-2018-0708;QNAP Qcenter Virtual Appliance 1.6.x Information Disclosure Command Injection;https://packetstormsecurity.com/files/148515/QNAP-Qcenter-Virtual-Appliance-1.6.x-Information-Disclosure-Command-Injection.html;unknown
CVE-2018-0709;QNAP Qcenter Virtual Appliance 1.6.x Information Disclosure Command Injection;https://packetstormsecurity.com/files/148515/QNAP-Qcenter-Virtual-Appliance-1.6.x-Information-Disclosure-Command-Injection.html;unknown
CVE-2018-0710;QNAP Qcenter Virtual Appliance 1.6.x Information Disclosure Command Injection;https://packetstormsecurity.com/files/148515/QNAP-Qcenter-Virtual-Appliance-1.6.x-Information-Disclosure-Command-Injection.html;unknown
CVE-2018-0715;QNAP Photo Station 5.7.0 Cross Site Scripting;https://packetstormsecurity.com/files/149273/QNAP-Photo-Station-5.7.0-Cross-Site-Scripting.html;unknown
CVE-2018-0743;Microsoft Windows Subsystem For Linux Local Privilege Escalation;https://packetstormsecurity.com/files/146217/Microsoft-Windows-Subsystem-For-Linux-Local-Privilege-Escalation.html;local
CVE-2018-0745;Microsoft Windows Kernel nt NtQueryInformationProcess Stack Memory Disclosure;https://packetstormsecurity.com/files/145785/Microsoft-Windows-Kernel-nt-NtQueryInformationProcess-Stack-Memory-Disclosure.html;unknown
CVE-2018-0746;Microsoft Windows Kernel nt NtQuerySystemInformation Memory Disclosure;https://packetstormsecurity.com/files/145786/Microsoft-Windows-Kernel-nt-NtQuerySystemInformation-Memory-Disclosure.html;unknown
CVE-2018-0748;Microsoft Windows NTFS Owner Mandatory Label Privilege Bypass;https://packetstormsecurity.com/files/145848/Microsoft-Windows-NTFS-Owner-Mandatory-Label-Privilege-Bypass.html;unknown
CVE-2018-0749;Microsoft Windows SMB Server Mount Point Privilege Escalation;https://packetstormsecurity.com/files/145851/Microsoft-Windows-SMB-Server-Mount-Point-Privilege-Escalation.html;unknown
CVE-2018-0751;Microsoft Windows NtImpersonateAnonymousToken AC To Non AC Privilege Escalation;https://packetstormsecurity.com/files/145849/Microsoft-Windows-NtImpersonateAnonymousToken-AC-To-Non-AC-Privilege-Escalation.html;unknown
CVE-2018-0752;Microsoft Windows NtImpersonateAnonymousToken LPAC To Non LPAC Privilege Escalation;https://packetstormsecurity.com/files/145850/Microsoft-Windows-NtImpersonateAnonymousToken-LPAC-To-Non-LPAC-Privilege-Escalation.html;unknown
CVE-2018-0758;Microsoft Edge Chakra JIT Missing Integer Overflow Check;https://packetstormsecurity.com/files/145839/Microsoft-Edge-Chakra-JIT-Missing-Integer-Overflow-Check.html;unknown
CVE-2018-0769;Microsoft Edge Chakra JIT Incorrect Bounds Calculation;https://packetstormsecurity.com/files/145949/Microsoft-Edge-Chakra-JIT-Incorrect-Bounds-Calculation.html;unknown
CVE-2018-0770;Microsoft Edge Chakra JIT Incomplete Fix;https://packetstormsecurity.com/files/146375/Microsoft-Edge-Chakra-JIT-Incomplete-Fix.html;unknown
CVE-2018-0774;Microsoft Edge Chakra Incorrect Scope Handling;https://packetstormsecurity.com/files/145951/Microsoft-Edge-Chakra-Incorrect-Scope-Handling.html;unknown
CVE-2018-0775;Microsoft Edge Chakra Deferred Parsing;https://packetstormsecurity.com/files/145952/Microsoft-Edge-Chakra-Deferred-Parsing.html;unknown
CVE-2018-0776;Microsoft Edge Chakra JIT Stack To Heap Copy Bug;https://packetstormsecurity.com/files/145953/Microsoft-Edge-Chakra-JIT-Stack-To-Heap-Copy-Bug.html;unknown
CVE-2018-0777;Microsoft Edge Chakra JIT Loop Analysis Bug;https://packetstormsecurity.com/files/145954/Microsoft-Edge-Chakra-JIT-Loop-Analysis-Bug.html;unknown
CVE-2018-0780;Microsoft Edge Chakra AsmJSByteCodeGenerator EmitCall Call Handling;https://packetstormsecurity.com/files/145955/Microsoft-Edge-Chakra-AsmJSByteCodeGenerator-EmitCall-Call-Handling.html;unknown
CVE-2018-0821;Windows Constrained Impersonation Capability Privilege Escalation;https://packetstormsecurity.com/files/146518/Windows-Constrained-Impersonation-Capability-Privilege-Escalation.html;unknown
CVE-2018-0822;Windows Global Reparse Point Security Feature Bypass Privilege Escalation;https://packetstormsecurity.com/files/146512/Windows-Global-Reparse-Point-Security-Feature-Bypass-Privilege-Escalation.html;unknown
CVE-2018-0823;Windows NPFS Symlink Security Feature Bypass Privilege Escalation;https://packetstormsecurity.com/files/146513/Windows-NPFS-Symlink-Security-Feature-Bypass-Privilege-Escalation.html;unknown
CVE-2018-0826;Windows StorSvc SvcMoveFileInheritSecurity Arbitrary File Creation;https://packetstormsecurity.com/files/146515/Windows-StorSvc-SvcMoveFileInheritSecurity-Arbitrary-File-Creation.html;unknown
CVE-2018-0832;Windows Kernel nt RtlpCopyLegacyContextX86 Stack Memory Disclosure;https://packetstormsecurity.com/files/146514/Windows-Kernel-nt-RtlpCopyLegacyContextX86-Stack-Memory-Disclosure.html;unknown
CVE-2018-0833;Microsoft Windows 8.1 2012 R2 SMB Denial Of Service;https://packetstormsecurity.com/files/146593/Microsoft-Windows-8.1-2012-R2-SMB-Denial-Of-Service.html;DoS
CVE-2018-0835;Microsoft Edge Chakra JIT Array.prototype.reverse Array Type Confusion;https://packetstormsecurity.com/files/146393/Microsoft-Edge-Chakra-JIT-Array.prototype.reverse-Array-Type-Confusion.html;unknown
CVE-2018-0837;Microsoft Edge Chakra JIT LdThis Type Confusion;https://packetstormsecurity.com/files/146395/Microsoft-Edge-Chakra-JIT-LdThis-Type-Confusion.html;unknown
CVE-2018-0838;Microsoft Edge Chakra JIT NewScObjectNoCtor Array Type Confusion;https://packetstormsecurity.com/files/146394/Microsoft-Edge-Chakra-JIT-NewScObjectNoCtor-Array-Type-Confusion.html;unknown
CVE-2018-0860;Microsoft Edge Chakra JIT Escape Analysis Bug;https://packetstormsecurity.com/files/146381/Microsoft-Edge-Chakra-JIT-Escape-Analysis-Bug.html;unknown
CVE-2018-0866;Microsoft IE11 Js RegexHelper RegexReplace Use After Free;https://packetstormsecurity.com/files/146519/Microsoft-IE11-Js-RegexHelper-RegexReplace-Use-After-Free.html;unknown
CVE-2018-0877;Microsoft Windows Desktop Bridge VFS Privilege Escalation;https://packetstormsecurity.com/files/146833/Microsoft-Windows-Desktop-Bridge-VFS-Privilege-Escalation.html;unknown
CVE-2018-0878;Microsoft Windows Remote Assistance XXE Injection;https://packetstormsecurity.com/files/146934/Microsoft-Windows-Remote-Assistance-XXE-Injection.html;remote
CVE-2018-0880;Microsoft Windows Desktop Bridge Privilege Escalation;https://packetstormsecurity.com/files/146847/Microsoft-Windows-Desktop-Bridge-Privilege-Escalation.html;unknown
CVE-2018-0882;Microsoft Windows Desktop Bridge Privilege Escalation;https://packetstormsecurity.com/files/146848/Microsoft-Windows-Desktop-Bridge-Privilege-Escalation.html;unknown
CVE-2018-0891;Microsoft Internet Explorer 11 RegExp.lastMatch Memory Disclosure;https://packetstormsecurity.com/files/146835/Microsoft-Internet-Explorer-11-RegExp.lastMatch-Memory-Disclosure.html;unknown
CVE-2018-0894;Microsoft Windows Kernel NtQueryVirtualMemory MemoryMappedFilenameInformation Memory Disclosure;https://packetstormsecurity.com/files/146834/Microsoft-Windows-Kernel-NtQueryVirtualMemory-MemoryMappedFilenameInformation-Memory-Disclosure.html;unknown
CVE-2018-0895;Microsoft Windows Kernel NtQueryInformationThread ThreadBasicInformation Memory Disclosure;https://packetstormsecurity.com/files/146836/Microsoft-Windows-Kernel-NtQueryInformationThread-ThreadBasicInformation-Memory-Disclosure.html;unknown
CVE-2018-0897;Microsoft Windows Kernel nt KiDispatchException Memory Disclosure;https://packetstormsecurity.com/files/146838/Microsoft-Windows-Kernel-nt-KiDispatchException-Memory-Disclosure.html;unknown
CVE-2018-0901;Microsoft Windows Kernel nt NtWaitForDebugEvent Memory Disclosure;https://packetstormsecurity.com/files/146845/Microsoft-Windows-Kernel-nt-NtWaitForDebugEvent-Memory-Disclosure.html;unknown
CVE-2018-0933;Microsoft Edge Charka JIT Incomplete Fix For Issue 1420;https://packetstormsecurity.com/files/147027/Microsoft-Edge-Charka-JIT-Incomplete-Fix-For-Issue-1420.html;unknown
CVE-2018-0934;Microsoft Edge Charka JIT Incomplete Fix For Issue 1420 2;https://packetstormsecurity.com/files/147028/Microsoft-Edge-Charka-JIT-Incomplete-Fix-For-Issue-1420-2.html;unknown
CVE-2018-0935;Microsoft Windows jscript Use After Free;https://packetstormsecurity.com/files/147070/Microsoft-Windows-jscript-Use-After-Free.html;unknown
CVE-2018-0946;Microsoft Edge Chakra Cross Context Bug Use After Free;https://packetstormsecurity.com/files/147842/Microsoft-Edge-Chakra-Cross-Context-Bug-Use-After-Free.html;unknown
CVE-2018-0952;Windows 10 Diagnostics Hub Standard Collector Service Privilege Escalation;https://packetstormsecurity.com/files/149058/Windows-10-Diagnostics-Hub-Standard-Collector-Service-Privilege-Escalation.html;unknown
CVE-2018-0966;Microsoft Windows CiSetFileCache TOCTOU Incomplete Fix;https://packetstormsecurity.com/files/147218/Microsoft-Windows-CiSetFileCache-TOCTOU-Incomplete-Fix.html;unknown
CVE-2018-0968;Microsoft Windows Kernel nt NtQueryVirtualMemory Stack Memory Disclosure;https://packetstormsecurity.com/files/147226/Microsoft-Windows-Kernel-nt-NtQueryVirtualMemory-Stack-Memory-Disclosure.html;unknown
CVE-2018-0969;Microsoft Windows Kernel nt NtQueryAttributesFile Stack Memory Disclosure;https://packetstormsecurity.com/files/147220/Microsoft-Windows-Kernel-nt-NtQueryAttributesFile-Stack-Memory-Disclosure.html;unknown
CVE-2018-0970;Microsoft Windows Kernel nt NtQueryVolumeInformationFile Stack Memory Disclosure;https://packetstormsecurity.com/files/147221/Microsoft-Windows-Kernel-nt-NtQueryVolumeInformationFile-Stack-Memory-Disclosure.html;unknown
CVE-2018-0971;Microsoft Windows Kernel nt NtQuerySystemInformation Stack Memory Disclosure;https://packetstormsecurity.com/files/147222/Microsoft-Windows-Kernel-nt-NtQuerySystemInformation-Stack-Memory-Disclosure.html;unknown
CVE-2018-0972;Microsoft Windows Kernel nt NtQueryInformationTransactionManager Pool Memory Disclosure;https://packetstormsecurity.com/files/147223/Microsoft-Windows-Kernel-nt-NtQueryInformationTransactionManager-Pool-Memory-Disclosure.html;unknown
CVE-2018-0973;Microsoft Windows Kernel nt NtQueryInformationProcess Memory Disclosure;https://packetstormsecurity.com/files/147224/Microsoft-Windows-Kernel-nt-NtQueryInformationProcess-Memory-Disclosure.html;unknown
CVE-2018-0974;Microsoft Windows Kernel nt NtQueryVirtualMemory Stack Memory Disclosure;https://packetstormsecurity.com/files/147225/Microsoft-Windows-Kernel-nt-NtQueryVirtualMemory-Stack-Memory-Disclosure.html;unknown
CVE-2018-0975;Microsoft Windows Kernel nt NtQueryFullAttributesFile Stack Memory Disclosure;https://packetstormsecurity.com/files/147219/Microsoft-Windows-Kernel-nt-NtQueryFullAttributesFile-Stack-Memory-Disclosure.html;unknown
CVE-2018-0980;Microsoft Edge Chakra JIT Bounce Check Elimination Bug;https://packetstormsecurity.com/files/147688/Microsoft-Edge-Chakra-JIT-Bounce-Check-Elimination-Bug.html;unknown
CVE-2018-0982;Microsoft Windows 10 1709 Child Process Restriction Mitigation Bypass;https://packetstormsecurity.com/files/148185/Microsoft-Windows-10-1709-Child-Process-Restriction-Mitigation-Bypass.html;unknown
CVE-2018-1000001;glibc getcwd Local Privilege Escalation;https://packetstormsecurity.com/files/145970/glibc-getcwd-Local-Privilege-Escalation.html;local
CVE-2018-1000006;Exodus Wallet ElectronJS Framework Remote Code Execution;https://packetstormsecurity.com/files/146121/Exodus-Wallet-ElectronJS-Framework-Remote-Code-Execution.html;remote
CVE-2018-1000031;InfoZip UnZip 6.00 6.1c22 Buffer Overflow;https://packetstormsecurity.com/files/146292/InfoZip-UnZip-6.00-6.1c22-Buffer-Overflow.html;unknown
CVE-2018-1000032;InfoZip UnZip 6.00 6.1c22 Buffer Overflow;https://packetstormsecurity.com/files/146292/InfoZip-UnZip-6.00-6.1c22-Buffer-Overflow.html;unknown
CVE-2018-1000033;InfoZip UnZip 6.00 6.1c22 Buffer Overflow;https://packetstormsecurity.com/files/146292/InfoZip-UnZip-6.00-6.1c22-Buffer-Overflow.html;unknown
CVE-2018-1000034;InfoZip UnZip 6.00 6.1c22 Buffer Overflow;https://packetstormsecurity.com/files/146292/InfoZip-UnZip-6.00-6.1c22-Buffer-Overflow.html;unknown
CVE-2018-1000035;InfoZip UnZip 6.00 6.1c22 Buffer Overflow;https://packetstormsecurity.com/files/146292/InfoZip-UnZip-6.00-6.1c22-Buffer-Overflow.html;unknown
CVE-2018-1000049;Nanopool Claymore Dual Miner 7.3 Remote Code Execution;https://packetstormsecurity.com/files/147678/Nanopool-Claymore-Dual-Miner-7.3-Remote-Code-Execution.html;remote
CVE-2018-1000094;CMS Made Simple 2.2.5 Remote Code Execution;https://packetstormsecurity.com/files/148417/CMS-Made-Simple-2.2.5-Remote-Code-Execution.html;remote
CVE-2018-1000140;librelp Remote Code Execution;https://packetstormsecurity.com/files/172829/librelp-Remote-Code-Execution.html;remote
CVE-2018-1000156;GNU patch Command Injection Directory Traversal;https://packetstormsecurity.com/files/154124/GNU-patch-Command-Injection-Directory-Traversal.html;unknown
CVE-2018-1000207;Modx Revolution Remote Code Execution;https://packetstormsecurity.com/files/148597/Modx-Revolution-Remote-Code-Execution.html;remote
CVE-2018-1000611;OpenConext EngineBlock 5.7.3 Cross Site Scripting;https://packetstormsecurity.com/files/148540/OpenConext-EngineBlock-5.7.3-Cross-Site-Scripting.html;unknown
CVE-2018-1000811;bludit Pages Editor 3.0.0 Shell Upload;https://packetstormsecurity.com/files/150928/bludit-Pages-Editor-3.0.0-Shell-Upload.html;remote
CVE-2018-1000861;Jenkins Remote Code Execution;https://packetstormsecurity.com/files/166778/Jenkins-Remote-Code-Execution.html;remote
CVE-2018-1000888;PEAR Archive_Tar PHP Object Injection;https://packetstormsecurity.com/files/151094/PEAR-Archive_Tar-PHP-Object-Injection.html;unknown
CVE-2018-10018;G DATA TOTAL SECURITY 25.4.0.3 Active X Buffer Overflow;https://packetstormsecurity.com/files/148543/G-DATA-TOTAL-SECURITY-25.4.0.3-Active-X-Buffer-Overflow.html;unknown
CVE-2018-1002001;WordPress Arigato Autoresponder And Newsletter 2.5 SQL Injection XSS;https://packetstormsecurity.com/files/149412/WordPress-Arigato-Autoresponder-And-Newsletter-2.5-SQL-Injection-XSS.html;remote
CVE-2018-10057;CGMiner 4.10.0 BFGMiner 5.5.0 Buffer Overflow Arbitrary File Write;https://packetstormsecurity.com/files/148055/CGMiner-4.10.0-BFGMiner-5.5.0-Buffer-Overflow-Arbitrary-File-Write.html;unknown
CVE-2018-10058;CGMiner 4.10.0 BFGMiner 5.5.0 Buffer Overflow Arbitrary File Write;https://packetstormsecurity.com/files/148055/CGMiner-4.10.0-BFGMiner-5.5.0-Buffer-Overflow-Arbitrary-File-Write.html;unknown
CVE-2018-10063;Joomla Convert Forms 2.0.3 CSV Injection;https://packetstormsecurity.com/files/147174/Joomla-Convert-Forms-2.0.3-CSV-Injection.html;unknown
CVE-2018-10068;Joomla jDownloads 3.2.58 Cross Site Scripting;https://packetstormsecurity.com/files/147198/Joomla-jDownloads-3.2.58-Cross-Site-Scripting.html;unknown
CVE-2018-10070;MikroTik 6.41.4 Denial Of Service;https://packetstormsecurity.com/files/147183/MikroTik-6.41.4-Denial-Of-Service.html;DoS
CVE-2018-10077;Geist WatchDog Console 3.2.2 XSS XML Injection Insecure Permissions;https://packetstormsecurity.com/files/147253/Geist-WatchDog-Console-3.2.2-XSS-XML-Injection-Insecure-Permissions.html;unknown
CVE-2018-10078;Geist WatchDog Console 3.2.2 XSS XML Injection Insecure Permissions;https://packetstormsecurity.com/files/147253/Geist-WatchDog-Console-3.2.2-XSS-XML-Injection-Insecure-Permissions.html;unknown
CVE-2018-10079;Geist WatchDog Console 3.2.2 XSS XML Injection Insecure Permissions;https://packetstormsecurity.com/files/147253/Geist-WatchDog-Console-3.2.2-XSS-XML-Injection-Insecure-Permissions.html;unknown
CVE-2018-10088;XiongMai uc httpd 1.0.0 Buffer Overflow;https://packetstormsecurity.com/files/148109/XiongMai-uc-httpd-1.0.0-Buffer-Overflow.html;unknown
CVE-2018-10091;AudioCode 400HD Cross Site scripting;https://packetstormsecurity.com/files/151115/AudioCode-400HD-Cross-Site-scripting.html;unknown
CVE-2018-10092;Dolibarr 7.0.0 Admin Panel Remote Code Execution;https://packetstormsecurity.com/files/147923/Dolibarr-7.0.0-Admin-Panel-Remote-Code-Execution.html;remote
CVE-2018-10093;AudioCode 400HD Remote Command Injection;https://packetstormsecurity.com/files/151116/AudioCode-400HD-Remote-Command-Injection.html;remote
CVE-2018-10094;Dolibarr 7.0.0 SQL Injection;https://packetstormsecurity.com/files/147922/Dolibarr-7.0.0-SQL-Injection.html;remote
CVE-2018-10095;Dolibarr 7.0.0 Cross Site Scripting;https://packetstormsecurity.com/files/147924/Dolibarr-7.0.0-Cross-Site-Scripting.html;unknown
CVE-2018-10110;D Link DIR 615 Cross Site Scripting;https://packetstormsecurity.com/files/147184/D-Link-DIR-615-Cross-Site-Scripting.html;unknown
CVE-2018-10123;Inteno IOPSYS 2.0 4.2.0 p910nd Remote Command Execution;https://packetstormsecurity.com/files/147654/Inteno-IOPSYS-2.0-4.2.0-p910nd-Remote-Command-Execution.html;remote
CVE-2018-10138;DotNetNuke 7.2.8 CATALooKStore Cross Site Scripting;https://packetstormsecurity.com/files/147207/DotNetNuke-7.2.8-CATALooKStore-Cross-Site-Scripting.html;unknown
CVE-2018-10164;TP Link EAP Controller CSRF Hard Coded Key XSS;https://packetstormsecurity.com/files/147495/TP-Link-EAP-Controller-CSRF-Hard-Coded-Key-XSS.html;unknown
CVE-2018-10165;TP Link EAP Controller CSRF Hard Coded Key XSS;https://packetstormsecurity.com/files/147495/TP-Link-EAP-Controller-CSRF-Hard-Coded-Key-XSS.html;unknown
CVE-2018-10166;TP Link EAP Controller CSRF Hard Coded Key XSS;https://packetstormsecurity.com/files/147495/TP-Link-EAP-Controller-CSRF-Hard-Coded-Key-XSS.html;unknown
CVE-2018-10167;TP Link EAP Controller CSRF Hard Coded Key XSS;https://packetstormsecurity.com/files/147495/TP-Link-EAP-Controller-CSRF-Hard-Coded-Key-XSS.html;unknown
CVE-2018-10168;TP Link EAP Controller CSRF Hard Coded Key XSS;https://packetstormsecurity.com/files/147495/TP-Link-EAP-Controller-CSRF-Hard-Coded-Key-XSS.html;unknown
CVE-2018-10173;Digital Guardian Management Console 7.1.2.0015 Shell Upload;https://packetstormsecurity.com/files/147244/Digital-Guardian-Management-Console-7.1.2.0015-Shell-Upload.html;remote
CVE-2018-10174;Digital Guardian Management Console 7.1.2.0015 Server Side Request Forgery;https://packetstormsecurity.com/files/147260/Digital-Guardian-Management-Console-7.1.2.0015-Server-Side-Request-Forgery.html;unknown
CVE-2018-10175;Digital Guardian Management Console 7.1.2.0015 XXE Injection;https://packetstormsecurity.com/files/147261/Digital-Guardian-Management-Console-7.1.2.0015-XXE-Injection.html;unknown
CVE-2018-10176;Digital Guardian Management Console 7.1.2.0015 Arbitrary File Read;https://packetstormsecurity.com/files/147242/Digital-Guardian-Management-Console-7.1.2.0015-Arbitrary-File-Read.html;unknown
CVE-2018-10188;phpMyAdmin Cross Site Request Forgery;https://packetstormsecurity.com/files/147304/phpMyAdmin-Cross-Site-Request-Forgery.html;unknown
CVE-2018-10197;ELO Elektronischer Leitz Ordner 9 10 SQL Injection;https://packetstormsecurity.com/files/148478/ELO-Elektronischer-Leitz-Ordner-9-10-SQL-Injection.html;remote
CVE-2018-10201;Ncomputing vSPace Pro 10 11 Directory Traversal;https://packetstormsecurity.com/files/147303/Ncomputing-vSPace-Pro-10-11-Directory-Traversal.html;unknown
CVE-2018-10253;PRTG 18.1.39.1648 Stack Overflow;https://packetstormsecurity.com/files/147302/PRTG-18.1.39.1648-Stack-Overflow.html;unknown
CVE-2018-10255;Blog Master Pro 1.0 CSV Injection;https://packetstormsecurity.com/files/147363/Blog-Master-Pro-1.0-CSV-Injection.html;unknown
CVE-2018-10256;HRSALE The Ultimate HRM 1.0.2 SQL Injection;https://packetstormsecurity.com/files/147366/HRSALE-The-Ultimate-HRM-1.0.2-SQL-Injection.html;remote
CVE-2018-10257;HRSALE The Ultimate HRM 1.0.2 CSV Injection;https://packetstormsecurity.com/files/147364/HRSALE-The-Ultimate-HRM-1.0.2-CSV-Injection.html;unknown
CVE-2018-10258;Shopy Point Of Sale 1.0 CSV Injection;https://packetstormsecurity.com/files/147362/Shopy-Point-Of-Sale-1.0-CSV-Injection.html;unknown
CVE-2018-10259;HRSALE The Ultimate HRM 1.0.2 Cross Site Scripting;https://packetstormsecurity.com/files/147383/HRSALE-The-Ultimate-HRM-1.0.2-Cross-Site-Scripting.html;unknown
CVE-2018-10260;HRSALE The Ultimate HRM 1.0.2 Local File Inclusion;https://packetstormsecurity.com/files/147382/HRSALE-The-Ultimate-HRM-1.0.2-Local-File-Inclusion.html;local
